JobseekerID,Name,Language,Education Level,Industry,Experience
23843,Roy Melis,German,PhD,Transport,5-10
24229,Martin De Bondt Wouters,German,Bachelor,Construction,5-10
19864,Annelies Martens,French,Bachelor,Agriculture,5-10
23008,Monique Willems De Meyer,English,Bachelor,Manufacturing,0-1
19536,Lionel Berghmans,Dutch,Bachelor,Construction,0-1
14834,Colette Smet,Dutch,High school,Cleaning,10+
15184,Victor Coppens,Dutch,High School,Wholesale and retail,2-4
17620,Noa Vermeulen,Dutch,Master,Manufacturing,10+
22099,Martine Aerts,English,Bachelor,Technology,0-1
14096,Jordy Deman,Dutch,PhD,Energy,5-10
10756,Eveline Ooms,German,Bachelor,Financial intermediation,2-4
15479,Nadia Huysmans,French,PhD,Hotels and restaurants,0-1
22491,Fien Verhulst,Spanish,Bachelor,Education,10+
11804,Anne Peeters,Dutch,Bachelor,Transport,5-10
19891,Louise Lambrecht,Spanish,Bachelor,Wholesale and retail,10+
20909,Angelina Moreels,Spanish,Bachelor,Pharmaceutical,5-10
20433,Francine De Cuyper,Spanish,Bachelor,Hotels and restaurants,0-1
19382,Matthias Maes,German,High School,Financial intermediation,5-10
15930,Nicole De Maeyer,Dutch,Bachelor,Administration,2-4
10472,Simonne Smits,English,High school,Cleaning,5-10
19078,Jonas Huyghe,German,High School,Agriculture,10+
11205,Lodewijk Smits,English,Master,Manufacturing,2-4
19797,Kris Verfaillie,Dutch,Bachelor,Logistics,10+
21628,Wouter Vandenberghe,German,Bachelor,Financial intermediation,2-4
10190,Yvette Vandeputte,Spanish,PhD,Hotels and restaurants,10+
10093,Anton Heremans,German,High School,Financial intermediation,2-4
23599,Femke Bogaert,German,Bachelor,Administration,5-10
22404,Martina Vleugels,Dutch,High School,Research,0-1
23334,Myriam De Baets,Spanish,High School,Research,2-4
15451,Brigitte Wouters,Spanish,PhD,Construction,0-1
16767,Joannes Lievens,French,PhD,Administration,2-4
22637,Ella Bruyninckx,French,Master,Manufacturing,5-10
17224,Stefaan Jacobs,English,Bachelor,Transport,10+
23073,Romy Declercq,French,Bachelor,Manufacturing,10+
23248,Erna Lemmens,Dutch,Master,Agriculture,2-4
13813,Martine Van Laer,German,PhD,Pharmaceutical,10+
20447,Isabelle Depuydt,Spanish,PhD,Research,10+
15867,Brecht De Baere,German,High School,Construction,10+
12577,Caroline Demeyer,Dutch,PhD,Research,2-4
23149,Emile Boon,German,High School,Research,5-10
16835,Jules Jacobs,Spanish,Master,Financial intermediation,5-10
13700,Jacqueline Willems,French,High School,Pharmaceutical,2-4
15976,Felix Simons,English,Master,Construction,5-10
19799,Louis De Ridder,Spanish,Master,Manufacturing,2-4
24279,Elise Van Genechten,Spanish,Master,Construction,5-10
11425,Christiane Luyckx,Spanish,Master,Energy,5-10
17730,Inge Claes,Spanish,PhD,Pharmaceutical,10+
23103,Hanna De Clercq,Dutch,Bachelor,Financial intermediation,10+
17081,Gustaaf Vermeiren,Spanish,Master,Manufacturing,2-4
13909,Irène De Maeyer,German,High School,Transport,10+
15922,Thibaut Meert Verbeeck,Dutch,Bachelor,Wholesale and retail,5-10
12983,Isabelle De Waele,French,High School,Research,10+
14321,François Renders,German,High School,Agriculture,0-1
11792,Lorenzo Bauwens,German,High School,Pharmaceutical,5-10
13929,Kasper Vandewalle,German,Master,Research,10+
20684,Tim Verschueren Hermans,German,Bachelor,Pharmaceutical,5-10
24727,Marcel Goossens,Dutch,Master,Construction,2-4
12458,Anna Deceuninck,French,PhD,Pharmaceutical,0-1
21542,Juliette Moons,French,Bachelor,Education,2-4
13042,Natalie Temmerman,Spanish,Bachelor,Education,0-1
23210,Zeynep Claeys,English,High school,Cleaning,2-4
18638,Julia Roosen,Dutch,Bachelor,Research,5-10
22834,Eddy Dhondt Janssen,French,Master,Logistics,0-1
23632,Christiaan Smet,Dutch,PhD,Agriculture,5-10
16166,Anna Dubois,Dutch,Master,Administration,2-4
17846,Mohamed Van Gestel,Spanish,High school,Cleaning,5-10
11602,Geert Heylen,French,Master,Logistics,10+
10890,Pierre Vermeersch Smet,English,High School,Energy,10+
16502,René François Verhoeven,English,High School,Logistics,0-1
16786,Andrea Maes,English,High School,Manufacturing,0-1
15349,Johannes Vervoort,German,Bachelor,Administration,0-1
22164,Kim Segers Heylen,French,Master,Agriculture,5-10
16937,Jozef Vandecasteele,German,Master,Hotels and restaurants,0-1
10355,Etienne Vermeulen,German,Master,Manufacturing,0-1
12761,Maria De Bruycker,German,Master,Financial intermediation,10+
14830,Roger De Wolf,Spanish,Bachelor,Administration,5-10
19521,Monique De Bondt,Spanish,Master,Logistics,10+
12746,Victor Schepers,Dutch,Bachelor,Hotels and restaurants,2-4
13166,Kim Mertens,Dutch,PhD,Transport,10+
16001,Nicole De Wilde,French,High School,Agriculture,10+
17303,Chris Blomme,French,High School,Hotels and restaurants,2-4
17213,Anke Moons,Spanish,Bachelor,Construction,5-10
23734,Lutgarde Verbist,Dutch,High School,Administration,2-4
14711,Rudolf Callewaert,Dutch,High School,Hotels and restaurants,10+
11329,Tamara Lievens,German,Bachelor,Research,10+
20883,Maxim Christiaens,English,Bachelor,Pharmaceutical,2-4
14931,Annick Jacobs,English,PhD,Manufacturing,2-4
19502,Chantal Claus,English,High school,Cleaning,5-10
10718,Juliette Polfliet,Spanish,High School,Agriculture,5-10
16016,Sanne Goossens,English,PhD,Education,2-4
24159,John Carlier,English,Master,Health and social services,0-1
11400,Chloé Vanhoutte,German,PhD,Health and social services,2-4
18165,Lenn Van Hoecke,French,Bachelor,Administration,10+
15523,Jonas Verhaeghe,Spanish,Bachelor,Agriculture,2-4
13139,Fabienne Vandewalle,Dutch,High School,Financial intermediation,0-1
12476,Nadine Verdonck,German,Bachelor,Technology,0-1
24737,Patrick Lauwers,English,Bachelor,Energy,5-10
21687,Sanne Verbruggen,Dutch,PhD,Health and social services,0-1
18126,Dries Schepers,German,Master,Construction,0-1
21178,Walter Willems,Spanish,Master,Construction,5-10
20224,Alice Janssens,English,Master,Financial intermediation,2-4
20127,Jean De Wilde,Spanish,PhD,Financial intermediation,10+
18080,Carina Van Bogaert,German,High School,Construction,2-4
21372,Melissa Bauwens,Dutch,PhD,Construction,0-1
22982,Henri Van den Brande,French,High School,Manufacturing,0-1
21103,Sofie Mertens,English,PhD,Transport,10+
22590,Ward Vercammen,Spanish,PhD,Hotels and restaurants,2-4
15699,Ann Vanhoutte,Dutch,High School,Wholesale and retail,2-4
12674,Monique Meyers,Dutch,Bachelor,Health and social services,10+
24502,Christiane Moonen,French,Master,Construction,5-10
11999,Etienne Van Hecke Van Damme,German,Bachelor,Research,0-1
15175,Lieve Verlinden,French,Master,Construction,5-10
18633,Jaak Cools,French,High School,Manufacturing,10+
17611,Rosa Lammens Roosen,German,High School,Manufacturing,5-10
18562,Jeremy Van Lierde,German,Bachelor,Research,10+
20230,Lynn Lemmens Driesen,German,PhD,Administration,0-1
21520,Isabelle Meeus,Dutch,PhD,Logistics,0-1
18586,Noor Jans,Dutch,High School,Administration,0-1
19744,Nico Van Looveren,English,Bachelor,Manufacturing,5-10
23225,Ali Beeckman,English,PhD,Technology,2-4
21701,Eddy Willaert,French,PhD,Financial intermediation,2-4
11889,Gaston Deceuninck,French,PhD,Research,2-4
16570,Alain Vercammen,English,PhD,Logistics,5-10
23363,Jean Adriaenssens,Spanish,Master,Administration,5-10
21938,Nancy Ramaekers,French,Bachelor,Pharmaceutical,10+
19074,Mireille Vaes Bruggeman,Spanish,Bachelor,Agriculture,5-10
14084,Diana Timmermans,Spanish,High School,Pharmaceutical,2-4
11616,Constant Praet,German,High school,Cleaning,2-4
17820,Rudi Van Dijck,Dutch,Bachelor,Hotels and restaurants,2-4
11734,Johan Dupont,English,High School,Logistics,5-10
15197,Davy Hermans Verlinden,Dutch,PhD,Health and social services,10+
24988,Magda Joos,English,Master,Administration,10+
11533,Peter Claessens,Dutch,Master,Agriculture,10+
11092,Carla Verschueren,English,Bachelor,Health and social services,10+
14228,Jeannine Luyten Singh,Dutch,Master,Hotels and restaurants,0-1
12662,Michiel Andries,German,Master,Pharmaceutical,5-10
21850,Willem Demeulenaere,Spanish,High School,Transport,2-4
14310,Nathalie De Wilde,English,Bachelor,Agriculture,0-1
11900,Claudine Luyten,Spanish,Bachelor,Technology,2-4
12575,Elza Van Dijck,English,High School,Pharmaceutical,2-4
14796,Danielle Poppe,English,Bachelor,Wholesale and retail,10+
21496,Rachid Maes,German,Master,Hotels and restaurants,2-4
24614,Patrick Heymans,Dutch,High School,Technology,5-10
24011,Christoph Van den Berghe,English,Bachelor,Construction,10+
15107,Luca Braem,Dutch,Master,Transport,2-4
15968,Roger Janssens,German,High school,Cleaning,10+
15002,Patrick Declercq,French,Master,Pharmaceutical,5-10
16823,Kato Lemmens,Spanish,High School,Administration,0-1
17202,Martine Lemmens,English,Bachelor,Manufacturing,0-1
13552,Julia De Witte,German,Bachelor,Administration,2-4
11218,Wim Verelst,Dutch,High School,Logistics,2-4
21023,Tom Joris,English,High School,Wholesale and retail,0-1
13340,Yassine Dierckx,Dutch,Master,Administration,0-1
24858,Younes Nys,French,Master,Pharmaceutical,0-1
23509,Natalia Maes,English,Master,Agriculture,10+
22141,Anita Swinnen,Spanish,High School,Research,5-10
17699,Björn Debruyne Huybrechts,English,Master,Administration,10+
21697,Rosa Goossens,Spanish,High school,Cleaning,10+
14320,Nina Schoofs De Roo,Dutch,PhD,Technology,0-1
11514,Mieke Heremans Bekaert,English,Master,Health and social services,5-10
19394,Paula Engelen,German,Master,Agriculture,5-10
10008,Christine François,German,High School,Logistics,2-4
21180,Eric Ceulemans,French,High School,Research,10+
16715,Lucas Christiaens,German,Master,Technology,10+
16591,Ilse De Moor,French,Bachelor,Health and social services,2-4
19783,Willem Casteleyn,Dutch,High school,Cleaning,5-10
15262,Joost Vandenbroucke,Spanish,Bachelor,Manufacturing,5-10
15083,Magda Vandevelde,Dutch,High school,Cleaning,5-10
15201,Gust Bruggeman,Spanish,High School,Research,0-1
20725,Omar De Keyser,Spanish,High school,Cleaning,5-10
10876,Marleen Roose,French,Master,Education,2-4
18892,Brigitte Van Dyck,German,Master,Health and social services,2-4
15765,Serge Mertens,German,High school,Cleaning,0-1
17792,Fran Op de Beeck,French,High school,Cleaning,10+
22128,Cecile De Cuyper,French,Bachelor,Technology,10+
23342,Jo Peeters Willems,Dutch,Master,Technology,2-4
10080,Annick De Paepe,French,Bachelor,Education,0-1
13146,Carlos Pauwels,German,Bachelor,Health and social services,10+
14164,Petra Nys,French,PhD,Transport,10+
10121,Alexandra Cox,French,High school,Cleaning,5-10
12002,Leopold Janssens,Spanish,PhD,Administration,5-10
24510,Ludovicus Bruneel,French,Bachelor,Financial intermediation,2-4
23026,Roger Bollen,Dutch,PhD,Technology,2-4
11487,Simon Goris,French,Master,Energy,5-10
18076,Marie-Louise Janssens,English,Bachelor,Agriculture,2-4
24081,Albert Lambrechts,English,PhD,Research,10+
24560,Rik Verlinden,Spanish,High School,Manufacturing,0-1
17561,Eline Peeters,Spanish,PhD,Logistics,5-10
10473,Jaak D'Hondt,English,Bachelor,Agriculture,5-10
16339,Emma Vandamme,Spanish,PhD,Transport,2-4
11708,Hilde De Coster,Spanish,Bachelor,Construction,2-4
13379,Philippe Peeters,German,Bachelor,Transport,5-10
20653,Ilse Smets,German,Bachelor,Health and social services,2-4
10602,Carla Nijs,French,PhD,Manufacturing,10+
11857,Henri Wouters,English,Master,Education,2-4
11696,Kiara De Sutter,Dutch,Master,Manufacturing,5-10
21011,Marleen Boonen,English,High School,Transport,10+
24968,Kristof Van Impe,English,High school,Cleaning,2-4
17404,Alfred Vos Verstraeten,German,Bachelor,Agriculture,2-4
13493,Simon Yilmaz,German,Bachelor,Hotels and restaurants,0-1
18720,Tom Reynaert,Spanish,PhD,Construction,2-4
13631,Lien Wouters,Dutch,High school,Cleaning,2-4
11482,Marc Jans,German,High School,Construction,0-1
20889,Erika Verhulst,Spanish,Bachelor,Wholesale and retail,10+
18558,Greta De Smet,Dutch,High school,Cleaning,2-4
20345,Tomas Van de Voorde,German,PhD,Financial intermediation,5-10
20649,Lutgarde Peeters Wauters,English,Bachelor,Pharmaceutical,5-10
11439,Lucia Van den Bossche,English,PhD,Education,2-4
17455,Julia Claes,Dutch,PhD,Administration,2-4
12659,Eddy Wouters,Dutch,High School,Energy,0-1
10485,Chris Maertens,German,Bachelor,Energy,2-4
14004,Céline Jacobs,German,High School,Administration,2-4
15208,Maria Janssen,Dutch,High School,Logistics,10+
17702,Robbe Schoofs,Dutch,PhD,Agriculture,5-10
19619,Wim Janssens,Spanish,PhD,Financial intermediation,0-1
16237,Cindy Nys De Smet,Spanish,High school,Cleaning,2-4
15859,Hans Van Campenhout Van Loo,Spanish,High School,Manufacturing,2-4
16912,Willy Vinck,English,PhD,Education,5-10
14252,Kim Verbruggen,English,High School,Agriculture,10+
10200,Maria Brouwers Gielen,Spanish,Bachelor,Agriculture,5-10
10502,Gabriel Beernaert,Spanish,Bachelor,Pharmaceutical,0-1
11042,Joren Wouters,Dutch,High school,Cleaning,5-10
19334,Jolien Van Hecke,English,Master,Manufacturing,2-4
23663,Joseph Gevaert,Spanish,Bachelor,Construction,10+
20906,Simon Jacobs,French,High School,Energy,2-4
22690,Mohammed Coppens,German,High School,Administration,0-1
20648,Guy De Bruyne,Spanish,High School,Transport,2-4
22055,Mike De Neve,English,Master,Energy,2-4
15196,Ivan Bosmans,Spanish,High School,Technology,5-10
14763,Bart Janssens,French,Bachelor,Agriculture,0-1
12127,Ronny De Boeck,Dutch,PhD,Education,5-10
22798,Ronald Janssens,English,PhD,Research,0-1
16534,Anny Heylen,Dutch,PhD,Pharmaceutical,10+
21842,Mohammad Geerts,German,Bachelor,Financial intermediation,0-1
10937,Matthias De Clerck,Dutch,Master,Wholesale and retail,2-4
21626,Edwin Claes,Spanish,Master,Financial intermediation,2-4
17171,Kristel Sels,French,PhD,Hotels and restaurants,2-4
19059,Els De Bruyn,Dutch,High school,Cleaning,5-10
12433,Ludo De Winter,French,Bachelor,Administration,0-1
23888,Tijl Rombaut,English,High School,Technology,0-1
11230,Giuseppe D'Hondt,English,Master,Wholesale and retail,10+
12014,Frank Janssen,Spanish,High School,Financial intermediation,0-1
16900,Ruth Vermeire,Spanish,High School,Transport,5-10
14590,Omar Dockx,Spanish,High School,Technology,5-10
13371,Dirk Lemmens,French,High School,Manufacturing,5-10
14443,Thomas Martens Gielen,German,Master,Pharmaceutical,10+
24111,Annick Engels,German,High School,Hotels and restaurants,0-1
24696,Pieter-Jan Vandewalle,German,PhD,Construction,5-10
24316,Kamiel Maes,English,Bachelor,Logistics,0-1
24582,Diana Cuypers,English,High School,Manufacturing,5-10
20826,Jean-Pierre Vermeire,German,Bachelor,Hotels and restaurants,2-4
21589,Joanna Dierickx,Spanish,High school,Cleaning,2-4
11142,Jeanne Baeyens,Dutch,Bachelor,Research,5-10
12000,Myriam Smeets,German,PhD,Transport,5-10
14152,Deborah De Paepe,Dutch,PhD,Research,10+
17750,Jean Engelen,German,Bachelor,Agriculture,5-10
15195,Roger Colman,Dutch,Master,Administration,0-1
23797,Greta Hellemans,Spanish,Master,Health and social services,0-1
20795,Abdul Verstappen D'Hondt,English,Bachelor,Wholesale and retail,2-4
16484,Kristof Martens,German,PhD,Energy,5-10
17151,Hannelore Goossens,German,High School,Wholesale and retail,5-10
12367,Isabelle Decock,Spanish,PhD,Agriculture,0-1
14501,Tim Jacobs,French,Bachelor,Transport,2-4
22335,Sarah Daems,German,High School,Logistics,5-10
18653,Inge Vermeulen,Dutch,Bachelor,Transport,2-4
12389,Franciscus Theys,Spanish,High School,Construction,0-1
12079,Kristof De Pauw,French,PhD,Education,10+
13749,Claudia De Roover,German,Master,Energy,0-1
11023,Linda Jonckheere,German,High School,Administration,0-1
20554,Jessica Demuynck,English,Master,Wholesale and retail,2-4
16970,Christiana Van Hecke,French,High School,Wholesale and retail,5-10
14814,Kathleen Mertens Jacobs,Spanish,Master,Education,0-1
12069,André Put,Dutch,High School,Agriculture,5-10
22162,Camille Verbeke,German,High School,Administration,2-4
11200,Martine Buelens,Spanish,Bachelor,Wholesale and retail,5-10
23051,Peter De Ryck Vanbrabant,English,Bachelor,Energy,5-10
11298,Luc Lenaerts,German,PhD,Energy,0-1
24068,Jean-Paul Geerts,French,Master,Wholesale and retail,10+
18375,Pieter Matthys Willems,Spanish,High school,Cleaning,0-1
14287,Bart Meyers,Dutch,Bachelor,Education,5-10
16559,Ömer Wouters,English,Bachelor,Financial intermediation,10+
10898,Annick Lambrecht,Spanish,Master,Administration,5-10
13675,Ingrid Hermans,German,Master,Research,5-10
18495,Seppe De Baets,Dutch,Master,Education,10+
23216,Kevin Standaert,German,High School,Logistics,0-1
19791,Maarten Nuyts,German,Master,Health and social services,10+
23253,Kevin Lenaerts,French,PhD,Technology,10+
15696,Vanessa Vereecken,French,Master,Logistics,2-4
23593,Bernard De Coster,German,Master,Transport,2-4
20287,Christiane Thomas,English,Bachelor,Education,2-4
24628,Rik De Smet,French,High School,Pharmaceutical,5-10
15536,Marleen Jacobs,French,Bachelor,Research,10+
20049,Tim Pieters,French,Bachelor,Technology,2-4
12438,Ronny Aerts,French,Master,Pharmaceutical,0-1
13900,Lisa Segers,Dutch,Bachelor,Agriculture,10+
14572,Albert De Pauw,German,PhD,Financial intermediation,0-1
21295,Luc Claeys,Dutch,PhD,Logistics,10+
16923,Marie Nuyts,Spanish,PhD,Administration,2-4
16404,Silke Willekens Peeters,Spanish,High School,Health and social services,0-1
15219,Yvette Verlinden,Spanish,Master,Education,5-10
12406,Bert Verbeke,Dutch,PhD,Manufacturing,10+
24478,Rita Stevens,German,Master,Energy,2-4
22346,Peter Rombaut Driesen,Spanish,Bachelor,Energy,5-10
18114,Kevin De Meyer,French,High school,Cleaning,2-4
24991,Robin Hendrickx,Spanish,Master,Hotels and restaurants,0-1
16958,Paul Mertens,English,Bachelor,Research,0-1
14212,Bart Christiaens,French,Bachelor,Construction,10+
15320,Imane Meert,French,PhD,Administration,10+
13085,Jan Verhaeghe,French,Master,Pharmaceutical,0-1
22472,Xavier De Bruyne,Spanish,Master,Technology,5-10
13827,Yvan Verheyen,French,PhD,Financial intermediation,0-1
11614,Mats Aerts,English,PhD,Logistics,5-10
17096,Jan De Baets,Dutch,PhD,Research,2-4
22321,Jan Geerts,English,PhD,Energy,0-1
14429,Quinten Samyn,German,Master,Transport,5-10
19510,Dorine Somers,French,Bachelor,Manufacturing,10+
22984,Charles Declerck,English,Bachelor,Research,5-10
15152,Noah Everaert,Spanish,PhD,Research,10+
10156,Sylvia Smet,German,PhD,Hotels and restaurants,10+
24296,Frans Engelen,English,PhD,Manufacturing,10+
10552,Fatima Van de Velde,French,PhD,Manufacturing,0-1
22765,Marie Verstraete,Spanish,Bachelor,Energy,5-10
15301,Gino Verschueren,French,PhD,Education,2-4
20577,Jeannine Van den Brande,German,High School,Financial intermediation,2-4
14718,Wim Hendrickx,English,Master,Education,10+
